classification,corner_near_white,edge_near_white,edge_strict_white,edge_transparent,file_path,has_alpha,height,image_id,is_main,overall_near_white,product_id,sort_order,width
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bcb13c7f.jpg,False,540,288,0,0.37718,615,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bcb142a3.jpg,False,540,289,0,0.67177,615,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bcd83653.jpg,False,540,290,1,0.81427,616,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bcd83d4a.jpg,False,540,291,0,0.37718,616,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bcd843d9.jpg,False,540,292,0,0.67177,616,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bcf370fc.jpg,False,540,293,1,0.81427,617,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bcf3774b.jpg,False,540,294,0,0.37718,617,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bcf37ceb.jpg,False,540,295,0,0.67177,617,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bd13b39d.jpg,False,540,296,1,0.81427,618,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bd13ba7a.jpg,False,540,297,0,0.37718,618,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bd13c07a.jpg,False,540,298,0,0.67177,618,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bd306be7.jpg,False,540,299,1,0.81427,619,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bd3072b1.jpg,False,540,300,0,0.37718,619,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bd30797e.jpg,False,540,301,0,0.67177,619,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bd4ef0d8.jpg,False,540,302,1,0.81427,620,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bd4ef76c.jpg,False,540,303,0,0.37718,620,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bd4efd73.jpg,False,540,304,0,0.67177,620,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bd6d8e0b.jpg,False,540,305,1,0.81427,621,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bd6d94a5.jpg,False,540,306,0,0.37718,621,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bd6d9a60.jpg,False,540,307,0,0.67177,621,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bd8f26ee.jpg,False,540,308,1,0.81427,622,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bd8f2c95.jpg,False,540,309,0,0.37718,622,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bd8f3270.jpg,False,540,310,0,0.67177,622,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bdad18ca.jpg,False,540,311,1,0.81427,623,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bdad208b.jpg,False,540,312,0,0.37718,623,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bdad262e.jpg,False,540,313,0,0.67177,623,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bdd12ea6.jpg,False,540,314,1,0.81427,624,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bdd13440.jpg,False,540,315,0,0.37718,624,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bdd13c78.jpg,False,540,316,0,0.67177,624,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9bdf8f802.jpg,False,540,317,1,0.81427,625,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9bdf8fef8.jpg,False,540,318,0,0.37718,625,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9bdf90509.jpg,False,540,319,0,0.67177,625,6,540
clean_white,1.0,0.99537,0.99434,0.0,p_6a1d9be1e6651.jpg,False,540,320,1,0.81427,626,1,540
needs_background,1.0,0.65037,0.61033,0.0,p_6a1d9be1e6dab.jpg,False,540,321,0,0.37718,626,3,540
clean_white,1.0,0.98132,0.98033,0.0,p_6a1d9be1e738d.jpg,False,540,322,0,0.67177,626,6,540
clean_white,1.0,0.99074,0.99018,0.0,p_6a1d9be59d19a.jpg,False,540,323,1,0.8261,627,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9be59d893.jpg,False,540,324,0,0.8588,627,3,540
review_white,1.0,0.91449,0.90029,0.0,p_6a1d9be59dec7.jpg,False,540,325,0,0.66521,627,6,540
clean_white,1.0,0.99074,0.99018,0.0,p_6a1d9be799697.jpg,False,540,326,1,0.8261,628,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9be79a051.jpg,False,540,327,0,0.8588,628,3,540
review_white,1.0,0.91449,0.90029,0.0,p_6a1d9be79a680.jpg,False,540,328,0,0.66521,628,6,540
clean_white,1.0,0.99074,0.99018,0.0,p_6a1d9be98ccc7.jpg,False,540,329,1,0.8261,629,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9be98d235.jpg,False,540,330,0,0.8588,629,3,540
review_white,1.0,0.91449,0.90029,0.0,p_6a1d9be98d7ae.jpg,False,540,331,0,0.66521,629,6,540
clean_white,1.0,0.99074,0.99018,0.0,p_6a1d9beb78c67.jpg,False,540,332,1,0.8261,630,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9beb7956c.jpg,False,540,333,0,0.8588,630,3,540
review_white,1.0,0.91449,0.90029,0.0,p_6a1d9beb79c09.jpg,False,540,334,0,0.66521,630,6,540
clean_white,1.0,0.99074,0.99018,0.0,p_6a1d9bedc06e4.jpg,False,540,335,1,0.8261,631,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bedc0dd1.jpg,False,540,336,0,0.8588,631,3,540
review_white,1.0,0.91449,0.90029,0.0,p_6a1d9bedc1462.jpg,False,540,337,0,0.66521,631,6,540
clean_white,1.0,0.99074,0.99018,0.0,p_6a1d9befb0e33.jpg,False,540,338,1,0.8261,632,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9befb14fe.jpg,False,540,339,0,0.8588,632,3,540
review_white,1.0,0.91449,0.90029,0.0,p_6a1d9befb1c21.jpg,False,540,340,0,0.66521,632,6,540
clean_white,1.0,0.99074,0.99018,0.0,p_6a1d9bf1cced3.jpg,False,540,341,1,0.8261,633,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bf1cd517.jpg,False,540,342,0,0.8588,633,3,540
review_white,1.0,0.91449,0.90029,0.0,p_6a1d9bf1cdb38.jpg,False,540,343,0,0.66521,633,6,540
clean_white,1.0,0.98136,0.97963,0.0,p_6a1d9bf4a383c.jpg,False,540,344,1,0.93515,634,1,540
clean_white,1.0,0.98232,0.98103,0.0,p_6a1d9bf4a407c.jpg,False,540,345,0,0.85347,634,3,540
clean_white,1.0,0.98816,0.98768,0.0,p_6a1d9bf4a47c6.jpg,False,540,346,0,0.8576,634,6,540
clean_white,1.0,0.98136,0.97963,0.0,p_6a1d9bf73dc36.jpg,False,540,347,1,0.93515,635,1,540
clean_white,1.0,0.98232,0.98103,0.0,p_6a1d9bf73e2a4.jpg,False,540,348,0,0.85347,635,3,540
clean_white,1.0,0.98816,0.98768,0.0,p_6a1d9bf73e9ec.jpg,False,540,349,0,0.8576,635,6,540
clean_white,1.0,0.99559,0.99544,0.0,p_6a1d9bfa2029b.jpg,False,540,350,1,0.82623,636,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bfa20a5f.jpg,False,540,351,0,0.97728,636,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bfa20fb9.jpg,False,540,352,0,0.85683,636,6,540
clean_white,1.0,0.99559,0.99544,0.0,p_6a1d9bfc016b4.jpg,False,540,353,1,0.82623,637,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bfc01cf2.jpg,False,540,354,0,0.97728,637,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bfc0240d.jpg,False,540,355,0,0.85683,637,6,540
clean_white,1.0,0.99559,0.99544,0.0,p_6a1d9bfdd6263.jpg,False,540,356,1,0.82623,638,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bfdd6931.jpg,False,540,357,0,0.97728,638,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9bfdd6fc0.jpg,False,540,358,0,0.85683,638,6,540
clean_white,1.0,0.99559,0.99544,0.0,p_6a1d9c0015cd9.jpg,False,540,359,1,0.82623,639,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c00163ed.jpg,False,540,360,0,0.97728,639,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c00169f7.jpg,False,540,361,0,0.85683,639,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c0329e1d.jpg,False,540,362,1,0.79245,640,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c032a530.jpg,False,540,363,0,0.67905,640,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c032ab28.jpg,False,540,364,0,0.97463,640,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c053cecc.jpg,False,540,365,1,0.79245,641,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c053d5ac.jpg,False,540,366,0,0.67905,641,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c053db4c.jpg,False,540,367,0,0.97463,641,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c0701815.jpg,False,540,368,1,0.79245,642,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0701d72.jpg,False,540,369,0,0.67905,642,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0702392.jpg,False,540,370,0,0.97463,642,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c0860fe4.jpg,False,540,371,1,0.79245,643,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c086167c.jpg,False,540,372,0,0.67905,643,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0861cdd.jpg,False,540,373,0,0.97463,643,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c0a0bc32.jpg,False,540,374,1,0.79245,644,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0a0c2dd.jpg,False,540,375,0,0.67905,644,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0a0c8d1.jpg,False,540,376,0,0.97463,644,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c0ba4b0a.jpg,False,540,377,1,0.79245,645,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0ba52b1.jpg,False,540,378,0,0.67905,645,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0ba58d3.jpg,False,540,379,0,0.97463,645,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c0db13d6.jpg,False,540,380,1,0.79245,646,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0db195a.jpg,False,540,381,0,0.67905,646,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0db1e72.jpg,False,540,382,0,0.97463,646,6,540
clean_white,1.0,0.98327,0.98235,0.0,p_6a1d9c0fb2804.jpg,False,540,383,1,0.79245,647,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0fb2f78.jpg,False,540,384,0,0.67905,647,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9c0fb36b6.jpg,False,540,385,0,0.97463,647,6,540
clean_white,1.0,0.95835,0.95794,0.0,p_6a1d9931125bf.jpg,False,540,386,1,0.89488,648,1,540
clean_white,1.0,0.99776,0.99768,0.0,p_6a1d993112e32.jpg,False,540,387,0,0.75238,648,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d99311393d.jpg,False,540,388,0,0.86679,648,6,540
review_white,1.0,0.91353,0.91059,0.0,p_6a1d9933680b6.jpg,False,540,389,1,0.80929,649,1,540
clean_white,1.0,0.95974,0.9568,0.0,p_6a1d9933686ad.jpg,False,540,390,0,0.89903,649,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d993368c40.jpg,False,540,391,0,0.82966,649,6,540
clean_white,1.0,0.97313,0.97287,0.0,p_6a1d9935e6c3d.jpg,False,540,392,1,0.85062,650,1,540
clean_white,1.0,0.95949,0.95688,0.0,p_6a1d9935e72ba.jpg,False,540,393,0,0.91344,650,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d9935e79c5.jpg,False,540,394,0,0.78936,650,6,540
clean_white,1.0,0.97585,0.97585,0.0,p_6a1d993888b31.jpg,False,540,395,1,0.81529,651,1,540
clean_white,1.0,0.99945,0.99938,0.0,p_6a1d99388914e.jpg,False,540,396,0,0.75826,651,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d993889c12.jpg,False,540,397,0,0.87566,651,6,540
clean_white,1.0,0.97956,0.97853,0.0,p_6a1d993b25d6e.jpg,False,540,398,1,0.95934,652,1,540
clean_white,1.0,0.99938,0.9975,0.0,p_6a1d993b26315.jpg,False,540,399,0,0.59614,652,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d993b268db.jpg,False,540,400,0,0.7434,652,6,540
clean_white,1.0,0.98456,0.98386,0.0,p_6a1d993da62b2.jpg,False,540,401,1,0.936,653,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1d993da68ef.jpg,False,540,402,0,0.83606,653,3,540
clean_white,1.0,0.99033,0.98941,0.0,p_6a1d993da6ef0.jpg,False,540,403,0,0.74738,653,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c6f40614.jpg,False,540,404,1,0.88428,657,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c6f40dbc.jpg,False,540,405,0,0.91756,657,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c6f41513.jpg,False,540,406,0,0.97275,657,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c6fe4a6f.jpg,False,540,407,1,0.88428,658,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c6fe5128.jpg,False,540,408,0,0.91756,658,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c6fe56bc.jpg,False,540,409,0,0.97275,658,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c70959c1.jpg,False,540,410,1,0.88428,659,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c70960c7.jpg,False,540,411,0,0.91756,659,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7096815.jpg,False,540,412,0,0.97275,659,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c71465b4.jpg,False,540,413,1,0.88428,660,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7146b47.jpg,False,540,414,0,0.91756,660,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7147171.jpg,False,540,415,0,0.97275,660,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c71eef97.jpg,False,540,416,1,0.88428,661,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c71ef57c.jpg,False,540,417,0,0.91756,661,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c71efc47.jpg,False,540,418,0,0.97275,661,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c729e393.jpg,False,540,419,1,0.88428,662,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c729ea5f.jpg,False,540,420,0,0.91756,662,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c729f17f.jpg,False,540,421,0,0.97275,662,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c735728a.jpg,False,540,422,1,0.88428,663,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7357954.jpg,False,540,423,0,0.91756,663,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7357fe9.jpg,False,540,424,0,0.97275,663,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c740bb4c.jpg,False,540,425,1,0.88428,664,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c740c12f.jpg,False,540,426,0,0.91756,664,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c740c6bb.jpg,False,540,427,0,0.97275,664,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c74af527.jpg,False,540,428,1,0.88428,665,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c74afba0.jpg,False,540,429,0,0.91756,665,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c74b01ac.jpg,False,540,430,0,0.97275,665,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7563ee0.jpg,False,540,431,1,0.88428,666,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c75645a6.jpg,False,540,432,0,0.91756,666,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7564ae3.jpg,False,540,433,0,0.97275,666,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c76190a3.jpg,False,540,434,1,0.88428,667,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7619844.jpg,False,540,435,0,0.91756,667,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7619f36.jpg,False,540,436,0,0.97275,667,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c76bfa5e.jpg,False,540,437,1,0.88428,668,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c76c0088.jpg,False,540,438,0,0.91756,668,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c76c0889.jpg,False,540,439,0,0.97275,668,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7776b22.jpg,False,540,440,1,0.88428,669,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7777112.jpg,False,540,441,0,0.91756,669,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c77776be.jpg,False,540,442,0,0.97275,669,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c782b1fb.jpg,False,540,443,1,0.88428,670,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c782b8d6.jpg,False,540,444,0,0.91756,670,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c782bda4.jpg,False,540,445,0,0.97275,670,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c78cf419.jpg,False,540,446,1,0.88428,671,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c78cfb0d.jpg,False,540,447,0,0.91756,671,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c78d0182.jpg,False,540,448,0,0.97275,671,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c79dd598.jpg,False,540,449,1,0.88428,672,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c79ddaf4.jpg,False,540,450,0,0.91756,672,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c79ddfb4.jpg,False,540,451,0,0.97275,672,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7a8ed45.jpg,False,540,452,1,0.88428,673,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7a8f367.jpg,False,540,453,0,0.91756,673,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7a8f9b9.jpg,False,540,454,0,0.97275,673,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7b441a4.jpg,False,540,455,1,0.88428,674,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7b4478d.jpg,False,540,456,0,0.91756,674,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7b44d95.jpg,False,540,457,0,0.97275,674,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7bec11d.jpg,False,540,458,1,0.88428,675,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7bec713.jpg,False,540,459,0,0.91756,675,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7bece78.jpg,False,540,460,0,0.97275,675,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7c9fb47.jpg,False,540,461,1,0.88428,676,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7ca015f.jpg,False,540,462,0,0.91756,676,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7ca0860.jpg,False,540,463,0,0.97275,676,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7d58dae.jpg,False,540,464,1,0.88428,677,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7d5933c.jpg,False,540,465,0,0.91756,677,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7d5981d.jpg,False,540,466,0,0.97275,677,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7e072b4.jpg,False,540,467,1,0.88428,678,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7e07948.jpg,False,540,468,0,0.91756,678,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7e07ecd.jpg,False,540,469,0,0.97275,678,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7eaf512.jpg,False,540,470,1,0.88428,679,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7eafa3b.jpg,False,540,471,0,0.91756,679,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7eb007a.jpg,False,540,472,0,0.97275,679,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7f615ac.jpg,False,540,473,1,0.88428,680,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7f61cbc.jpg,False,540,474,0,0.91756,680,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c7f62220.jpg,False,540,475,0,0.97275,680,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c801372f.jpg,False,540,476,1,0.88428,681,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8013d7a.jpg,False,540,477,0,0.91756,681,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8014397.jpg,False,540,478,0,0.97275,681,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c80b9369.jpg,False,540,479,1,0.88428,682,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c80b9a8e.jpg,False,540,480,0,0.91756,682,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c80ba1a0.jpg,False,540,481,0,0.97275,682,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c81726a0.jpg,False,540,482,1,0.88428,683,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8172d49.jpg,False,540,483,0,0.91756,683,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c817337a.jpg,False,540,484,0,0.97275,683,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8220992.jpg,False,540,485,1,0.88428,684,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c822166e.jpg,False,540,486,0,0.91756,684,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8228186.jpg,False,540,487,0,0.97275,684,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c82d0554.jpg,False,540,488,1,0.88428,685,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c82d0be8.jpg,False,540,489,0,0.91756,685,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c82d11f6.jpg,False,540,490,0,0.97275,685,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c838a99f.jpg,False,540,491,1,0.88428,686,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c838af9e.jpg,False,540,492,0,0.91756,686,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c838b61c.jpg,False,540,493,0,0.97275,686,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c849271f.jpg,False,540,494,1,0.88428,687,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8492df4.jpg,False,540,495,0,0.91756,687,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8493416.jpg,False,540,496,0,0.97275,687,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c85450e7.jpg,False,540,497,1,0.88428,688,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8545aa5.jpg,False,540,498,0,0.91756,688,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c85460a5.jpg,False,540,499,0,0.97275,688,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c85f0a70.jpg,False,540,500,1,0.88428,689,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c85f1160.jpg,False,540,501,0,0.91756,689,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c85f1905.jpg,False,540,502,0,0.97275,689,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c86a5f77.jpg,False,540,503,1,0.88428,690,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c86a65d0.jpg,False,540,504,0,0.91756,690,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c86a6af2.jpg,False,540,505,0,0.97275,690,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c875de98.jpg,False,540,506,1,0.88428,691,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c875e689.jpg,False,540,507,0,0.91756,691,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c875ee88.jpg,False,540,508,0,0.97275,691,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8809cee.jpg,False,540,509,1,0.88428,692,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c880a264.jpg,False,540,510,0,0.91756,692,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c880a844.jpg,False,540,511,0,0.97275,692,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c88adc3e.jpg,False,540,512,1,0.88428,693,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c88ae2e4.jpg,False,540,513,0,0.91756,693,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c88ae97f.jpg,False,540,514,0,0.97275,693,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c895abcc.jpg,False,540,515,1,0.88428,694,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c895b302.jpg,False,540,516,0,0.91756,694,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c895b976.jpg,False,540,517,0,0.97275,694,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8a0928c.jpg,False,540,518,1,0.88428,695,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8a099f9.jpg,False,540,519,0,0.91756,695,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8a09fff.jpg,False,540,520,0,0.97275,695,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8aae071.jpg,False,540,521,1,0.88428,696,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8aae68a.jpg,False,540,522,0,0.91756,696,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8aaecdf.jpg,False,540,523,0,0.97275,696,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8b5ad7e.jpg,False,540,524,1,0.88428,697,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8b5b4a7.jpg,False,540,525,0,0.91756,697,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1e2c8b5bb38.jpg,False,540,526,0,0.97275,697,6,540
